Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2406-0065,TPH455068G73CAMDW24.40B,"[40B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 40B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,10010,20.02
SO2406-0065,TPH455068G73VBTDW24.40C,"[40C] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 40C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,1001,2.002
SO2406-0065,TPH455068G67CAMDW24.41A,"[41A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 41A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,40040,80.08
SO2406-0065,TPH455068G67CAMDW24.43A,"[43A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 43A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,3003,6.006
SO2406-0065,TPH455068G67CAMDW24.44A2,"[44A2] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 44A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,15015,30.03
SO2406-0065,TPH455068G67TDUDW24.45A2,"[45A2] Bao TP-PP, trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 45A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,5005,10.01
SO2406-0065,TPH455068G67CAMDW24.46A,"[46A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 46A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",62,CẮT DÂY,DAY,DAYLUON-DW130G2,"Dây luồn bao 3x10, PP, màu xanh,dài 130cm (-5/+0)  2g/cái.",CAI,KG,13013,26.026
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",02,Công đoạn tạo sợi,TPH-1551,SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",KG,KG,20.763,20.763
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",02,Công đoạn tạo sợi,TPH-1551,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",KG,KG,240.558,240.558
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",02,Công đoạn tạo sợi,TPH-1551,SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",KG,KG,628.069,628.069
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",02,Công đoạn tạo sợi,TPH-1551,SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",KG,KG,648.832,648.832
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",02,Công đoạn tạo sợi,TPH-1551,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,KG,35.846,35.846
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",03,Công đoạn dệt,WEB,10DAI-PPWHI-01-0748,"Dây đai PP, 7.0cm x 48g/m, màu Trắng đục.",M,KG,4960,238.08
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",03,Công đoạn dệt,TPH-1552,THACUASI118130130207TRDU,"Vải manh PP trắng đục K.118.0cm; MĐ: 13.0x13.0,  ID sợi dọc màu beige 4 sợi gia cường 2 điểm, mỗi điểm 3cm 22+19.5+35+19.5+22; TL: 206.5g/m",M,KG,6191.218,1278.486518
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",04,Công đoạn dệt đai,WEB,10DAI-PPWHI-01-0206,"Dây đai PP, 2.0cm x 6.0g/m, MĐN: 8, màu trắng.",M,KG,2412,14.472
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",04,Công đoạn dệt đai,WEB,10ROP-PEWHI-02-0613,"Dây ROPE PE (C3), D6mm x 13g/m, trắng đục.",M,KG,1809,23.517
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",06,Cắt dây đai-dây rope,JUBO,03CAT-TC005-01-DCOT,"Dây cột ống nạp/ống xả, PP(cũ poly) màu trắng, W2cm - T6g/m, cắt dài 120cm. TL:7.2g/cái",Cái,KG,2000,14.4
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",06,Cắt dây đai-dây rope,WEB,03CAT-6P008-01-ROPP,"Dây rope PE, D=6mm, màu trắng, cắt dài 180cm, TL: 23.4g/sợi.",Cái,KG,1000,23.4
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",06,Cắt dây đai-dây rope,WEB,03CAT-TC001-02-DAIN02,"Đai nâng PP, màu trắng, W7cm - T48g/m, cắt dài 124cm, ""32-60-32"", TL: 59.52g/cái.",CAI,KG,4000,230.4
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",16,Cắt - Manh,MANH,03CAT-6P008-01-0000PATC,"Patch đệm tăng cường, màu trắng, tráng trong; KT: 9x30cm; TL: 3.51g/cái",Cái,KG,16000,56.16
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",16,Cắt - Manh,MANH,03CAT-6P008-01-DAY0,"Đáy màu trắng , dập chữ X 40cm, vẽ vòng tròn may 45cm, kích thước 118x118cm, cắt thẳng 118cm ; TL: 244.0g/cái",Cái,KG,1000,244
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",16,Cắt - Manh,MANH,03CAT-6P008-01-THAN,"Manh PP, màu trắng , K: 118cm x 122cm, cắt dài 122cm, ; TL: 251.9g/cái.",Cái,KG,4000,1007.72
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",21,Công đoạn may Jumbo,JUBO,02MAY-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Cái,KG,1000,2320
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",45,Công đoạn ép kiện JUMBO,TPH-1554,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Cái,KG,1000,2320
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",46,Công đoạn đóng gói jumbo,JUBO,09GXP-6P008-01-0000,"[Kiểm bao - Cột bao - Xếp baoBao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Cái,KG,1000,2320
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",47,Cắt - Manh jumbo,JUBO,03CAT-6P008-01-0001-ONA0,"[Ống nạp] Manh PP, màu trắng, có UV có tráng, K: 95.0cm, cắt dài 436.0cm, TL: 310.65g/cái",Cái,KG,1000,310.65
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",47,Cắt - Manh jumbo,JUBO,03CAT-6P008-01-0001-OXA0,"[Ống xả] Manh PP, màu trắng, có UV có tráng, K: 57.0cm, cắt dài 131.0cm, TL: 56.0g/cái .",Cái,KG,1000,56
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",47,Cắt - Manh jumbo,JUBO,03CAT-6P008-01-MCD0,Vải che đáy màu trắng ; KT: 27x27cm; TL; 12.76g/cái,Cái,KG,1000,15.75
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",47,Cắt - Manh jumbo,MANH,03CAT-TC006-01-VMS0,"Miếng may khóa hình sao, màu trắng , 10cm x 10cm, TL: 1.75g/cái.",Cái,KG,1000,1.75
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",47,Cắt - Manh jumbo,JUBO,03CAT-6P008-01-0000-VCP0,"Vách ngăn chống phình PP màu trắng, tráng 1 mặt, K57cmx92cm, 4 lỗ W10 x L30(cm) TL: 59.28g/cái.",Cái,KG,4000,200.72
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",47,Cắt - Manh jumbo,JUBO,03CAT-6P008-01-0000-OPVC,"Ống nhựa PVC, đường kính trong 16mm x dày 2mm, trắng trong, cắt dài 4cm. [Ống lưởi dẻo gia cường bằng sợi PolyEster]; TL: 4g/cái",Cái,KG,1000,4
SO2406-0063,TPH455066G057VAC.DW.XXX,"Bao PP, vàng chanh, K45.5x66PB=57g, gập miệng. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",02,Công đoạn tạo sợi,TPH-1551,SOI-DVA-03,"Sợi PP, màu vàng (EMH 22269) , 2.6mm, 830D.",KG,KG,574.28,574.28
SO2406-0063,TPH455066G057VAC.DW.XXX,"Bao PP, vàng chanh, K45.5x66PB=57g, gập miệng. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",03,Công đoạn dệt,TPH-1552,THACADOW455100110072VA00,"Cuộn PP, vàng chanh, K45.5cm (+/-0.5), MĐ: 10x11, TL: 72g/m (79gsm).",M,KG,7869.8,566.6256
SO2406-0063,TPH455066G057VAC.DW.XXX,"Bao PP, vàng chanh, K45.5x66PB=57g, gập miệng. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",15,Công đoạn cắt may tự động,BAO,TPH455066G057VAC.DW.XXX,"Bao PP, vàng chanh, K45.5x66PB=57g, gập miệng. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",Bộ,KG,10000,570
SO2406-0062,0119126001006000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FORTALEZA. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FORT",02,Công đoạn tạo sợi,TPH-1551,SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",KG,KG,3861.075,3861.075
SO2406-0062,0119126001007000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO CINCO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORCI",02,Công đoạn tạo sợi,TPH-1551,SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",KG,KG,1029.62,1029.62
SO2406-0062,0119126001008000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO DOS. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORDO",02,Công đoạn tạo sợi,TPH-1551,SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",KG,KG,12702.56,12702.56
SO2406-0062,0119126001009000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO TRES. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORTR",02,Công đoạn tạo sợi,TPH-1551,SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",KG,KG,1029.62,1029.62
SO2406-0062,0119126001010000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO UNO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORUN",02,Công đoạn tạo sợi,TPH-1551,SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",KG,KG,10811.01,10811.01
SO2406-0062,TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",02,Công đoạn tạo sợi,TPH-1551,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",KG,KG,3804.45,3804.45
SO2406-0062,0119126001006000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FORTALEZA. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FORT",03,Công đoạn dệt,TPH-1552,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,66836.025,3809.653425
SO2406-0062,0119126001007000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO CINCO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORCI",03,Công đoạn dệt,TPH-1552,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,17822.94,1015.90758
SO2406-0062,0119126001008000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO DOS. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORDO",03,Công đoạn dệt,TPH-1552,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,219883.76,12533.37432
SO2406-0062,0119126001009000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO TRES. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORTR",03,Công đoạn dệt,TPH-1552,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,17822.94,1015.90758
SO2406-0062,0119126001010000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO UNO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORUN",03,Công đoạn dệt,TPH-1552,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,187140.87,10667.02959
SO2406-0062,TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",03,Công đoạn dệt,TPH-1552,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,65855.775,3753.779175
SO2406-0062,0119126001006000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FORTALEZA. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FORT",13,Công đoạn in cuộn,IN,THAINSAN050TD.FORT,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: FORTALEZA.",CAI,KG,76719,3875.84388
SO2406-0062,0119126001007000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO CINCO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORCI",13,Công đoạn in cuộn,IN,THAINSAN050TD.ORCI,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO CINCO.",CAI,KG,20458.4,1033.558368
SO2406-0062,0119126001009000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO TRES. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORTR",13,Công đoạn in cuộn,IN,THAINSAN050TD.ORTR,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO TRES.",CAI,KG,20458.4,1033.558368
SO2406-0062,0119126001010000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO UNO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORUN",13,Công đoạn in cuộn,IN,THAINSAN050TD.ORUN,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO UNO.",CAI,KG,214813.2,10852.36286
SO2406-0062,TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA050083G49.64TDSAN,"[Cắt, may đáy] Bao PP, màu trắng đục, khổ 50x83PB(+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 49.64gr/cái(+/-5%).",CAI,KG,75075,3726.723
SO2406-0062,0119126001008000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO DOS. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORDO",15,Công đoạn cắt may tự động,BAO,CMA050083G49.64TDSAN,"[Cắt, may đáy] Bao PP, màu trắng đục, khổ 50x83PB(+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 49.64gr/cái(+/-5%).",CAI,KG,246603.84,12241.41462
SO2406-0062,0119126001006000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FORTALEZA. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FORT",15,Công đoạn cắt may tự động,BAO,CMA050083TDSAN.FORT,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thằng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: FORTALEZA, TL: 51.14 g/cái (+/-5%).",CAI,KG,75067.5,3838.95195
SO2406-0062,0119126001007000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO CINCO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORCI",15,Công đoạn cắt may tự động,BAO,CMA050083TDSAN.ORCI,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO CINCO, TL: 51.14 g/cái (+/-5%).",CAI,KG,20018,1023.72052
SO2406-0062,0119126001009000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO TRES. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORTR",15,Công đoạn cắt may tự động,BAO,CMA050083TDSAN.ORTR,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO TRES, TL: 51.14 g/cái (+/-5%).",CAI,KG,20018,1023.72052
SO2406-0062,0119126001010000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO UNO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORUN",15,Công đoạn cắt may tự động,BAO,CMA050083TDSAN.ORUN,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO UNO, TL sau may đáy: 51.14gr/cái(+/-5%).",CAI,KG,210189,10749.06546
