Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 67.85g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 1,Version 2,BAO,45128,0.07,15000,1050
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.BLHOCK,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: BLUE HORSE CK (5000032) (Có in tracking), TL: 69.6g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,60000,4200
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.REHOAA,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: RED HORSE AA (5000288). (Có in tracking), TL: 68.85g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,20000,1400
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.SBFM,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: SBFM (5000299) (Có in tracking), TL: 68.85g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,12000,840
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.SFM99,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: SFM 99 (5000307) (Có in tracking), TL: 68.85g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,15000,1050
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,INB050076TDSAR.GOHO,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 68.85g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking) [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 1,Version 2,BAO,45128,0.07,15000,1050
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,20000,1400
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,60000,4200
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 1,Version 2,BAO,45128,0.07,15000,1050
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,15000,1050
SO2306-0028,MP23/06-048,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 1,Version 1,BAO,45128,0.07,12000,840
SO2306-0029,MP23/06-049,SARAWAK FLOUR MILL SDN BHD,THACASAB730100110113TR50,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 113g/m.",SARAWAK - KHÔNG IN - CONT 2,Version 1,TPH,45128,0.155,70000,10850
SO2306-0029,MP23/06-049,SARAWAK FLOUR MILL SDN BHD,SUI-TRANG,Sủi trắng,SARAWAK - KHÔNG IN - CONT 2,Version 1,TPH,45128,0.155,70000,10850
SO2306-0029,MP23/06-049,SARAWAK FLOUR MILL SDN BHD,CMA073125TDSAB5,"Bao PP, trắng đục, K73x125LL (+/-1), cắt thẳng 130cm, gấp đáy 1 lần may 2 đường PP900D, TL: 147.8g/cái. (500N)",SARAWAK - KHÔNG IN - CONT 2,Version 1,TPH,45128,0.155,70000,10850
SO2306-0029,MP23/06-049,SARAWAK FLOUR MILL SDN BHD,SOI-PRE1,"Sợi PP, trắng đục, 820D, 2.55mm.",SARAWAK - KHÔNG IN - CONT 2,Version 1,TPH,45128,0.155,70000,10850
SO2306-0029,MP23/06-049,SARAWAK FLOUR MILL SDN BHD,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",SARAWAK - KHÔNG IN - CONT 2,Version 1,TPH,45128,0.155,70000,10850
SO2306-0029,MP23/06-049,SARAWAK FLOUR MILL SDN BHD,TPH073125G155TDSAR,"Bao TP-PP, trắng đục, K73x125LL, TL: 155g/cái (500N), không in (Code KH: 5001577). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 6 ngang x 1 dọc]",SARAWAK - KHÔNG IN - CONT 2,Version 1,TPH,45128,0.155,70000,10850
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,40000,2800
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CUỘN - CONT 3,Version 2,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CUỘN - CONT 3,Version 2,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,40000,2800
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THAINSAR5076TD.SBFM,"Vải cuộn PP-In, trắng đục, K50.0cm, TL: 68.23g/81.0cm, MK: SBFM (5000299) (Có in tracking).",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THAINSAR5076TD.SFM99,"Vải cuộn PP-In, trắng đục, K50.0cm, TL: 68.23g/81.0cm, MK: SFM 99 (5000307). (Có in tracking).",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THAINSAR5076TD.BLHOCK,"Vải cuộn PP-In, trắng đục, K50.0cm, TL: 68.95g/81.0cm, MK: BLUE HORSE CK (5000032). (Có in tracking).",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,40000,2800
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THAINSAR5076TD.REHOAA,"Vải cuộn PP-In, trắng đục, K50.0cm, TL: 68.23g/81.0cm, MK: RED HORSE AA (5000288). (Có in tracking).",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,INB050076TDSAR.GOHO,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 68.85g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking) [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 3,Version 2,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.SFM99,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: SFM 99 (5000307) (Có in tracking), TL: 68.85g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.REHOAA,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: RED HORSE AA (5000288). (Có in tracking), TL: 68.85g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.SBFM,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: SBFM (5000299) (Có in tracking), TL: 68.85g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR.BLHOCK,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: BLUE HORSE CK (5000032) (Có in tracking), TL: 69.6g/cái. [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,40000,2800
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 67.85g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - IN CUỘN - CONT 3,Version 2,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,40000,2800
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,15000,1050
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 3,Version 2,BAO,45149,0.07,20000,1400
SO2306-0031,MP23/06-050,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CUỘN - CONT 3,Version 1,BAO,45149,0.07,20000,1400
SO2306-0032,MP23/06-051,SARAWAK FLOUR MILL SDN BHD,THACASAB730100110113TR50,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 113g/m.",SARAWAK - KHÔNG IN  - CONT 4,Version 1,TPH,45149,0.155,70000,10850
SO2306-0032,MP23/06-051,SARAWAK FLOUR MILL SDN BHD,SUI-TRANG,Sủi trắng,SARAWAK - KHÔNG IN  - CONT 4,Version 1,TPH,45149,0.155,70000,10850
SO2306-0032,MP23/06-051,SARAWAK FLOUR MILL SDN BHD,CMA073125TDSAB5,"Bao PP, trắng đục, K73x125LL (+/-1), cắt thẳng 130cm, gấp đáy 1 lần may 2 đường PP900D, TL: 147.8g/cái. (500N)",SARAWAK - KHÔNG IN  - CONT 4,Version 1,TPH,45149,0.155,70000,10850
SO2306-0032,MP23/06-051,SARAWAK FLOUR MILL SDN BHD,SOI-PRE1,"Sợi PP, trắng đục, 820D, 2.55mm.",SARAWAK - KHÔNG IN  - CONT 4,Version 1,TPH,45149,0.155,70000,10850
SO2306-0032,MP23/06-051,SARAWAK FLOUR MILL SDN BHD,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",SARAWAK - KHÔNG IN  - CONT 4,Version 1,TPH,45149,0.155,70000,10850
SO2306-0032,MP23/06-051,SARAWAK FLOUR MILL SDN BHD,TPH073125G155TDSAR,"Bao TP-PP, trắng đục, K73x125LL, TL: 155g/cái (500N), không in (Code KH: 5001577). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 6 ngang x 1 dọc]",SARAWAK - KHÔNG IN  - CONT 4,Version 1,TPH,45149,0.155,70000,10850
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,TPH050049TDSAR.KFFL,"Bao TP-PP, trắng đục, K50x49LL (+/-1), TL: 45g/cái (+/-5%), MK: KFC FLOUR 11.35KG (5000175). (Có in tracking)  [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 3 ngang x 1 dọc]/TPH050049TDSAR.KFFL",SARAWAK - IN CÁI - CONT 1,Version 2,TPH,45128,0.045,8000,360
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 1,Version 2,TPH,45128,0.045,8000,360
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,8000,560
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 1,Version 2,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,8000,560
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",SARAWAK - IN CÁI - CONT 1,Version 2,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 67.85g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 67.85g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,8000,560
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,CMA050076TDSAR,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 67.85g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 2,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,INB050076TDSAR.BBBIFL,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 69.6g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking) [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,INB050076TDSAR.GRNH,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 68.85g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking) [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 2,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,INB050076TDSAR.SP,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 68.85g/cái (+/-5%), MK: SP (5000313). (Có in tracking) [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,8000,560
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,CMA050049TDSAR,"Bao PP, trắng đục, K50x49LL (+/-1), cắt thẳng 54cm, gấp đáy 1 lần may 2 đường chỉ PP900D, TL: 42.74g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 2,TPH,45128,0.045,8000,360
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,INB050049TDSAR.KFFL,"Bao PP-In, trắng đục, K50x49LL (+/-1), TL: 43.74g/cái (+/-5%), MK: KFC FLOUR 11.35KG (5000175). (Có in tracking) [Tép 100 cái, cột dây màu cam]",SARAWAK - IN CÁI - CONT 1,Version 2,TPH,45128,0.045,8000,360
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,THACAPRE500110105078TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x10.5, TL: 78g/m.",SARAWAK - IN CÁI - CONT 1,Version 2,TPH,45128,0.045,8000,360
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CÁI - CONT 1,Version 2,BAO,45128,0.07,5000,350
SO2306-0028,MP23/06-052,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - IN CÁI - CONT 1,Version 1,BAO,45128,0.07,8000,560
SO2306-0028,MP23/06-053,SARAWAK FLOUR MILL SDN BHD,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",SARAWAK - KHÔNG IN - CONT 1,Version 1,TPH,45128,0.08,5000,400
SO2306-0028,MP23/06-053,SARAWAK FLOUR MILL SDN BHD,SUI-TRANG,Sủi trắng,SARAWAK - KHÔNG IN - CONT 1,Version 1,TPH,45128,0.08,5000,400
SO2306-0028,MP23/06-053,SARAWAK FLOUR MILL SDN BHD,CMA050086TDSAR,"Bao PP, trắng đục, K50x86LL (+/-1), cắt thẳng dài 91cm, đáy gấp 1/2 đường PP900D trắng, TL: 76.15g/cái (+/-5%). [Nếu chuyển công đoạn ép kiện: Tép 100 cái, cột dây màu cam]",SARAWAK - KHÔNG IN - CONT 1,Version 1,TPH,45128,0.08,5000,400
SO2306-0028,MP23/06-053,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - KHÔNG IN - CONT 1,Version 1,TPH,45128,0.08,5000,400
SO2306-0028,MP23/06-053,SARAWAK FLOUR MILL SDN BHD,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",SARAWAK - KHÔNG IN - CONT 1,Version 1,TPH,45128,0.08,5000,400
SO2306-0028,MP23/06-053,SARAWAK FLOUR MILL SDN BHD,TPH050086TDSAR,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80.0g/cái (+/-5%), bao trắng không in (Mã: 5000325). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 5 ngang x 1 dọc]/TPH050086TDSAR/TPH050086TDSAR",SARAWAK - KHÔNG IN - CONT 1,Version 1,TPH,45128,0.08,5000,400
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,TPH050049TDSAR.KFFL,"Bao TP-PP, trắng đục, K50x49LL (+/-1), TL: 45g/cái (+/-5%), MK: KFC FLOUR 11.35KG (5000175). (Có in tracking)  [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 3 ngang x 1 dọc]/TPH050049TDSAR.KFFL",SARAWAK - IN CÁI - CONT 3,Version 2,TPH,45149,0.045,7000,315
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,0119127003002000,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80g/cái (+/-5%), MK: WHOLEMEAL (5001279). (Có in tracking) [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 5 ngang x 1 dọc]/TPH050086TDSAR.WHME",SARAWAK - IN CÁI - CONT 3,Version 1,TPH,45149,0.08,2000,160
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",SARAWAK - IN CÁI - CONT 3,Version 1,TPH,45149,0.08,2000,160
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 3,Version 2,TPH,45149,0.045,7000,315
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 3,Version 1,BAO,45149,0.07,5000,350
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 3,Version 2,BAO,45149,0.07,5000,350
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 3,Version 1,BAO,45149,0.07,3000,210
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 3,Version 1,BAO,45149,0.07,6000,420
SO2306-0031,MP23/06-054,SARAWAK FLOUR MILL SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",SARAWAK - IN CÁI - CONT 3,Version 2,BAO,45149,0.07,5000,350
